YEAR,AREA,Sp_rich
12,6,9.174035544
12,6,8.939406571
12,6,8.993744658
12,6,9.08454398
12,6,8.87431986
12,6,9.261484171
12,6,9.108159083
12,6,9.172711424
12,6,9.140990093
12,6,8.841567163
12,6,9.102188037
12,6,9.167598535
12,6,8.953529241
12,6,9.031260186
12,6,8.659698015
12,6,9.421536879
12,6,9.062936481
12,6,9.348749764
12,6,9.571776423
12,6,9.045550383
12,6,9.251768859
12,6,9.15470165
12,6,8.960733364
12,6,8.720545195
12,6,9.03097175
12,6,8.941248104
12,6,9.180123437
12,6,9.093292097
12,6,9.17043288
12,6,9.262419678
12,6,8.927337792
12,6,9.082924752
12,6,8.939432977
12,6,9.192428446
12,6,9.187129887
12,6,8.849103377
12,6,8.995493808
12,6,9.185931395
12,6,9.046482097
12,6,9.023886756
12,6,9.304510484
12,6,9.146625226
12,6,9.100628573
12,6,9.009702062
12,6,8.593181135
12,6,9.048911495
12,6,8.981585155
12,6,9.128263047
12,6,9.002609567
12,6,9.055424427
12,6,8.923439199
12,6,9.329489755
12,6,9.191505834
12,6,9.339911417
12,6,9.085288994
12,6,9.186514448
12,6,9.280640884
12,6,8.898347095
12,6,8.828166849
12,6,8.833418336
12,6,9.212027023
12,6,8.61962853
12,6,9.297605814
12,6,8.996772508
12,6,9.134731754
12,6,9.074179241
12,6,8.995132187
12,6,8.825535712
12,6,9.354875977
12,6,8.900430717
12,6,8.998494465
12,6,9.13780819
12,6,9.220621442
12,6,9.338897922
12,6,8.967155052
12,6,9.045071265
12,6,9.169306951
12,6,8.908391524
12,6,9.264281807
12,6,9.058287725
12,6,8.814308272
12,6,8.953940631
12,6,8.911656009
12,6,9.077828319
12,6,8.985199149
12,6,8.850244337
12,6,9.21162174
12,6,9.122132257
12,6,9.206125272
12,6,9.072748832
12,6,9.239892287
12,6,9.275255959
12,6,8.988640062
12,6,8.853325617
12,6,9.120878436
12,6,8.832679285
12,6,8.963706097
12,6,9.043553318
12,6,9.027577596
12,6,9.367096064
12,6,9.119996422
12,6,9.121275617
12,6,9.102006425
12,6,8.861001507
12,6,8.984236254
12,6,8.979439439
12,6,9.155423537
12,6,9.189653405
12,6,8.965664123
12,6,8.783327482
12,6,8.73840724
12,6,8.996823148
12,6,9.272489675
12,6,9.084555307
12,6,9.363171011
12,6,9.040806556
12,6,9.243387362
12,6,8.944791185
12,6,9.02312695
12,6,8.953436274
12,6,9.297228081
12,6,9.269287316
12,6,9.083807125
12,6,9.12718075
12,6,8.822887677
12,6,9.063340192
12,6,9.03586245
12,6,9.270110017
12,6,8.873318408
12,6,9.065382652
12,6,9.207051852
12,6,8.875590741
12,6,9.212013658
12,6,9.140065863
12,6,9.160931682
12,6,8.737593131
12,6,9.004250316
12,6,8.828157674
12,6,9.156051061
12,6,9.202879496
12,6,8.849225908
12,6,8.850328904
12,6,9.421963792
12,6,8.985303433
12,6,9.023584028
12,6,9.025627372
12,6,9.010804086
12,6,9.164370744
12,6,9.165504078
12,6,9.054547998
12,6,9.089529827
12,6,9.101329068
12,6,9.026025389
12,6,8.978820564
12,6,9.058420213
12,6,9.316553864
12,6,9.321962659
12,6,8.708744028
12,6,9.022214801
12,6,9.026739322
12,6,9.277292997
12,6,8.984501027
12,6,8.656954216
12,6,8.978468301
12,6,9.097578695
12,6,8.992499265
12,6,9.092587638
12,6,8.810520125
12,6,9.196891419
12,6,9.029604454
12,6,8.799586298
12,6,8.857191725
12,6,9.330753894
12,6,9.356034026
12,6,8.884938202
12,6,8.944233601
12,6,9.209429562
12,6,9.100789451
12,6,8.909977548
12,6,9.0737543
12,6,8.983120193
12,6,8.873773864
12,6,8.866522602
12,6,9.196643392
12,6,9.161042684
12,6,9.082455386
12,6,9.15765406
12,6,9.187538416
12,6,9.009101655
12,6,8.981742132
12,6,8.892629536
12,6,8.891757251
12,6,8.890812411
12,6,8.892419613
12,6,9.250733625
12,6,8.922043914
12,6,8.864458513
12,6,8.64087898
12,6,8.867656254
12,6,9.258819346
12,6,8.459675062
12,6,8.918004093
12,6,8.842586839
12,6,9.143715407
12,6,8.999901217
12,6,9.18802377
12,6,9.125624242
12,6,8.783511885
12,6,9.002727659
12,6,9.161101969
12,6,8.797594328
12,6,9.19178148
12,6,9.097724552
12,6,8.962750686
12,6,9.05211987
12,6,9.078209682
12,6,9.188606122
12,6,9.052200208
12,6,8.965364654
12,6,8.849822598
12,6,8.905578022
12,6,8.853882249
12,6,9.091604113
12,6,9.157498379
12,6,9.11986451
12,6,9.240597063
12,6,9.001587813
12,6,9.299265932
12,6,9.167200986
12,6,9.020098719
12,6,9.299131593
12,6,9.279833031
12,6,9.077769137
12,6,8.932784768
12,6,8.898889957
12,6,9.05386331
12,6,9.44335331
12,6,8.978587805
12,6,9.10504931
12,6,9.190333922
12,6,9.538342534
12,6,8.73933421
12,6,9.024307699
12,6,8.94973463
12,6,8.642733564
12,6,8.939028887
12,6,9.020855398
12,6,8.903454642
12,6,9.123079125
12,6,8.859111063
12,6,9.195446117
12,6,9.100559989
12,6,9.319471017
12,6,8.791654306
12,6,8.812450497
12,6,8.815567154
12,6,9.063648739
12,6,9.166077577
12,6,8.876405468
12,6,9.207956358
12,6,8.848579535
12,6,9.017019731
12,6,9.18698512
12,6,8.879893844
12,6,8.916400561
12,6,9.161523267
12,6,9.119219857
12,6,9.016897763
12,6,8.993495678
12,6,9.069916058
12,6,9.004024122
12,6,8.975713339
12,6,8.803944167
12,6,8.851537295
12,6,8.955039592
12,6,8.966297219
12,6,9.002067053
12,6,8.882151079
12,6,8.904557248
12,6,9.383611897
12,6,9.014534156
12,6,8.712367985
12,6,9.163255083
12,6,9.045840201
12,6,8.758682327
12,6,9.08254994
12,6,9.253899023
12,6,9.361291707
12,6,9.197461698
12,6,9.281039613
12,6,9.127293408
12,6,9.02263
12,6,8.952366736
12,6,8.991137609
12,6,9.127042416
12,6,8.792515937
12,6,8.945266889
12,6,8.985877698
12,6,8.997847868
12,6,8.962266664
12,6,9.244936466
12,6,9.223728353
12,6,9.174208159
12,6,8.877051919
12,6,8.641726876
12,6,9.01372381
12,6,8.825160927
12,6,9.216145913
12,6,8.980812673
12,6,9.161249336
12,6,9.291663976
12,6,8.91601671
12,6,8.935116892
12,6,9.141827393
12,6,9.161432845
12,6,9.405659919
12,6,9.094859338
12,6,9.06301289
12,6,9.174058371
12,6,8.914240191
12,6,8.758024681
12,6,9.144526038
12,6,8.744327447
12,6,8.944299468
12,6,8.749788036
12,6,9.028003915
12,6,8.697656806
12,6,9.151403415
12,6,9.095656334
12,6,9.211329062
12,6,9.248356039
12,6,8.811148593
12,6,8.92608371
12,6,8.917252095
12,6,8.749475965
12,6,9.206104672
12,6,9.013379686
12,6,9.050063133
12,6,9.061929464
12,6,9.438199676
12,6,9.167122765
12,6,9.045487403
12,6,9.111695432
12,6,8.644411796
12,6,9.256742989
12,6,9.017894291
12,6,8.951172928
12,6,9.092034149
12,6,8.872182505
12,6,9.100224815
12,6,8.892569924
12,6,9.010764867
12,6,8.772240714
12,6,9.074568528
12,6,8.935094891
12,6,8.980096919
12,6,9.187438043
12,6,9.209044654
12,6,9.31922055
12,6,9.115021823
12,6,9.018880422
12,6,8.768341313
12,6,9.163396004
12,6,9.036925808
12,6,9.076326049
12,6,8.881708592
12,6,9.304326551
12,6,9.084063269
12,6,9.267103772
12,6,9.013670466
12,6,8.895878097
12,6,8.85933471
12,6,9.005542058
12,6,9.24144024
12,6,8.953220901
12,6,8.598686229
12,6,8.803793677
12,6,8.85837093
12,6,9.292114593
12,6,8.905197283
12,6,9.199936107
12,6,9.056677601
12,6,8.988626056
12,6,8.927277742
12,6,8.902574411
12,6,9.002816313
12,6,9.26101204
12,6,9.337019508
12,6,9.14322129
12,6,9.278881671
12,6,9.113487622
12,6,9.14444384
12,6,9.089346738
12,6,9.224164501
12,6,8.876835325
12,6,9.035832178
12,6,9.223580491
12,6,9.266128228
12,6,9.001808356
12,6,8.936843991
12,6,8.780991627
12,6,8.82324969
12,6,9.258607607
12,6,8.91234568
12,6,9.534647544
12,6,8.904479911
12,6,9.131216436
12,6,9.096770367
12,6,9.255028022
12,6,9.126371398
12,6,8.912144307
12,6,8.984725159
12,6,9.288996731
12,6,8.745452055
12,6,9.00236292
12,6,9.038487177
12,6,9.143294917
12,6,9.103478809
12,6,9.069236138
12,6,8.926713724
12,6,9.006602731
12,6,8.887093564
12,6,9.073356716
12,6,9.324024839
12,6,8.815006538
12,6,8.923810114
12,6,8.881094541
12,6,9.052190826
12,6,9.212263565
12,6,9.196074186
12,6,9.213248795
12,6,9.016045186
12,6,9.340587686
12,6,9.017137244
12,6,8.833370676
12,6,9.089657435
12,6,8.938820346
12,6,8.980786352
12,6,9.100479451
12,6,8.951002153
12,6,9.225164442
12,6,8.946128519
12,6,9.06567687
12,6,8.971335942
12,6,9.140076721
12,6,8.916131131
12,6,8.903411843
12,6,8.977681579
12,6,9.036130726
12,6,9.183234685
12,6,9.025254712
12,6,9.053818735
12,6,9.143241157
12,6,9.017555091
12,6,9.312567006
12,6,8.722776541
12,6,9.297327018
12,6,9.340693818
12,6,8.789661673
12,6,9.266645085
12,6,9.188448097
12,6,9.25943357
12,6,8.860036296
12,6,8.931950181
12,6,8.956348296
12,6,9.031021175
12,6,8.932841594
12,6,9.026498239
12,6,8.863146104
12,6,9.47070105
12,6,9.151422947
12,6,9.454059748
12,6,9.119558641
12,6,9.182027433
12,6,9.123329447
12,6,9.057978595
12,6,9.277220053
12,6,9.179628816
12,6,9.12846046
12,6,9.037380923
12,6,8.938529143
12,6,8.852341331
12,6,9.190273683
12,6,9.207794334
12,6,9.079209032
12,6,8.857534242
12,6,8.906386486
12,6,8.770695991
12,6,9.042741743
12,6,9.164521576
12,6,9.160484265
12,6,8.938398954
12,6,9.474832815
12,6,9.134462938
12,6,9.191089685
12,6,8.96721414
12,6,8.829634985
12,6,8.91962841
12,6,8.820025244
12,6,9.44017533
12,6,9.022409502
12,6,9.262138459
12,6,9.004434885
12,6,8.900909373
12,6,8.795178775
12,6,9.312564254
12,6,9.059299484
12,6,9.009792511
12,6,9.216619341
12,6,8.90738081
12,6,8.711626154
12,6,8.948477248
12,6,8.970687323
12,6,8.873711016
12,6,8.694344008
12,6,8.918135949
12,6,8.909583856
12,6,9.285749999
12,6,8.951049491
12,6,9.222873871
12,6,9.02028535
12,6,9.056094093
12,6,9.155079319
12,6,8.983254105
12,6,9.128753838
12,6,9.063103319
12,6,9.03433633
12,6,9.108530982
12,6,9.159237037
12,6,9.154026531
12,6,9.056183326
12,6,8.855652601
12,6,9.115396665
12,6,9.211686944
12,6,8.865679907
12,6,8.996355871
12,6,9.167803507
12,6,9.22885015
12,6,8.880223893
12,6,8.918552112
12,6,9.008220792
12,6,9.35944485
12,6,8.956410887
12,6,9.233356727
12,6,8.587079947
12,6,9.215941063
12,6,9.017044546
12,6,8.918567784
12,6,9.294169575
12,6,8.969961848
12,6,8.969355565
12,6,9.068074658
12,6,8.89858744
12,6,9.15030757
12,6,8.866777411
12,6,9.031944484
12,6,9.358643137
12,6,9.128250508
12,6,9.146822851
12,6,9.211404054
12,6,9.120965179
12,6,9.113159479
12,6,9.228016016
12,6,9.242995677
12,6,9.127354858
12,6,9.104857315
12,6,9.004123476
12,6,9.082108116
12,6,9.155183734
12,6,9.144057702
12,6,8.95847062
12,6,9.013685162
12,6,9.181009602
12,6,8.900438243
12,6,9.122357611
12,6,9.114724038
12,6,9.257342147
12,6,9.155194787
12,6,9.182463003
12,6,9.312933399
12,6,9.195418053
12,6,9.156170398
12,6,8.987563654
12,6,9.121271101
12,6,9.055053788
12,6,9.2362875
12,6,8.938578141
12,6,9.237895235
12,6,9.10526096
12,6,9.097342589
12,6,9.086568776
12,6,8.804052421
12,6,8.903604896
12,6,8.95249203
12,6,9.224145731
12,6,9.397166114
12,6,8.871390221
12,6,9.070836705
12,6,9.023089988
12,6,9.385850918
12,6,9.008949497
12,6,9.104272887
12,6,9.344777512
12,6,9.231399055
12,6,9.220327826
12,6,9.059629506
12,6,8.931880177
12,6,8.848055765
12,6,8.896141068
12,6,9.145757018
12,6,9.012699148
12,6,9.107623772
12,6,8.977126604
12,6,9.287896606
12,6,8.681030038
12,6,9.268034478
12,6,9.288976933
12,6,8.984655487
12,6,9.071086161
12,6,9.120395055
12,6,9.422778678
12,6,9.090444921
12,6,9.089885138
12,6,8.927790272
12,6,8.695596649
12,6,8.907220495
12,6,9.000976422
12,6,8.891152292
12,6,9.344465213
12,6,9.235945035
12,6,8.566462747
12,6,9.227552796
12,6,9.029146061
12,6,8.839438666
12,6,8.980250295
12,6,9.105398932
12,6,9.101753608
12,6,8.806534972
12,6,8.726316413
12,6,9.03427431
12,6,8.997956545
12,6,9.07540808
12,6,9.092746369
12,6,9.359704366
12,6,8.929526186
12,6,8.97747581
12,6,9.398331489
12,6,9.282006362
12,6,9.099535875
12,6,8.917843056
12,6,8.97908547
12,6,8.836591
12,6,8.953771117
12,6,8.769533719
12,6,8.892438284
12,6,9.337482637
12,6,9.283141298
12,6,9.021534427
12,6,9.223024024
12,6,8.973514029
12,6,9.108074038
12,6,8.941697973
12,6,9.093085429
12,6,8.950842906
12,6,8.964228989
12,6,8.604428153
12,6,9.284611334
12,6,9.080563208
12,6,9.201936365
12,6,8.956264509
12,6,9.05092968
12,6,8.961528942
12,6,9.046300363
12,6,9.25158451
12,6,9.305671072
12,6,9.140847976
12,6,8.987654932
12,6,8.928330022
12,6,9.209687702
12,6,8.84834309
12,6,9.114729978
12,6,9.10939729
12,6,8.984011204
12,6,8.897603652
12,6,8.957348509
12,6,8.93080866
12,6,9.111299025
12,6,9.184632462
12,6,9.078677688
12,6,9.32933421
12,6,9.055117043
12,6,9.275379675
12,6,8.982119617
12,6,9.161414613
12,6,9.10603331
12,6,8.924759135
12,6,8.995019377
12,6,9.297777352
12,6,9.094283696
12,6,8.942972592
12,6,8.859137927
12,6,9.215688026
12,6,9.031457714
12,6,9.129119161
12,6,9.028581612
12,6,9.386898887
12,6,9.096565267
12,6,9.087245732
12,6,9.284402664
12,6,9.121007437
12,6,9.060006907
12,6,9.063181201
12,6,8.912468034
12,6,9.16088186
12,6,8.955584384
12,6,8.953379389
12,6,8.724212593
12,6,9.186643177
12,6,9.22103033
12,6,9.219924792
12,6,9.136377574
12,6,9.051095685
12,6,9.013553602
12,6,8.855093264
12,6,9.317285419
12,6,9.191171638
12,6,9.211015611
12,6,9.161416537
12,6,9.137720544
12,6,8.986533985
12,6,9.04248215
12,6,9.042101364
12,6,9.232986423
12,6,8.881237959
12,6,9.148103913
12,6,9.119151419
12,6,8.793925048
12,6,8.814019533
12,6,8.93520374
12,6,9.152696849
12,6,9.301890698
12,6,9.213748383
12,6,9.002144121
12,6,8.868301782
12,6,9.016069529
12,6,8.872305551
12,6,9.286087544
12,6,8.902487827
12,6,8.972957678
12,6,9.169931476
12,6,9.021716063
12,6,8.99568079
12,6,9.064913736
12,6,9.033575257
12,6,9.318232599
12,6,8.983718986
12,6,9.009308503
12,6,9.115929448
12,6,9.00423377
12,6,9.209512562
12,6,9.116654229
12,6,9.330487496
12,6,8.813355233
12,6,9.198688475
12,6,8.739752404
12,6,8.965161701
12,6,8.989417935
12,6,8.92076397
12,6,9.093687966
12,6,9.073257506
12,6,8.995698576
12,6,9.312888622
12,6,8.931622945
12,6,9.120384728
12,6,9.203999065
12,6,8.951817999
12,7,9.754632534
12,7,9.524394284
12,7,9.750164178
12,7,9.626246024
12,7,9.62924958
12,7,9.557185087
12,7,9.524800947
12,7,9.567720134
12,7,9.260953181
12,7,9.484568411
12,7,10.07955617
12,7,9.407753181
12,7,9.683459071
12,7,9.460976312
12,7,9.46974015
12,7,9.506505224
12,7,9.557047123
12,7,9.87650379
12,7,9.915747263
12,7,9.685328247
12,7,9.780010512
12,7,9.694189653
12,7,10.02016641
12,7,9.664543052
12,7,9.452717966
12,7,9.437513278
12,7,9.458862424
12,7,9.598713213
12,7,9.599588338
12,7,9.667998948
12,7,9.486291829
12,7,9.454054826
12,7,9.701269477
12,7,9.733715627
12,7,9.632237679
12,7,9.48072162
12,7,9.548887417
12,7,9.631189223
12,7,9.57216748
12,7,9.699676212
12,7,9.647845193
12,7,9.499016464
12,7,9.686529188
12,7,9.71228916
12,7,9.782602949
12,7,9.808467605
12,7,9.768357479
12,7,9.412218337
12,7,9.445255319
12,7,9.618728507
12,7,9.445127758
12,7,9.559864856
12,7,9.526422014
12,7,9.780092445
12,7,9.462910614
12,7,9.849804163
12,7,9.463826128
12,7,9.682224747
12,7,9.455221411
12,7,9.294746033
12,7,9.698570417
12,7,9.761129364
12,7,9.531262501
12,7,9.735837305
12,7,9.726639552
12,7,9.468540418
12,7,9.557245798
12,7,9.336028551
12,7,9.351512176
12,7,9.303432616
12,7,9.54179439
12,7,9.643544402
12,7,9.582252698
12,7,9.470044942
12,7,9.488940488
12,7,9.304963065
12,7,9.532759276
12,7,9.788756538
12,7,9.809963492
12,7,9.727750151
12,7,9.859411133
12,7,9.922590293
12,7,9.448521767
12,7,9.550471239
12,7,9.622264161
12,7,9.788280095
12,7,9.585781691
12,7,9.537567465
12,7,9.481377208
12,7,9.496857743
12,7,9.511559042
12,7,9.67747163
12,7,9.722096473
12,7,9.691159826
12,7,9.571034317
12,7,9.803965637
12,7,9.799046378
12,7,9.485439558
12,7,9.457118241
12,7,9.414128994
12,7,9.521794456
12,7,9.807158446
12,7,9.566011352
12,7,9.897691822
12,7,9.230644478
12,7,9.646245075
12,7,9.552351514
12,7,9.512358248
12,7,9.62036777
12,7,9.677951981
12,7,9.652990909
12,7,9.528531866
12,7,9.802160884
12,7,9.477216364
12,7,9.61213712
12,7,9.581709536
12,7,9.971479038
12,7,9.677113412
12,7,9.559520563
12,7,9.435471036
12,7,9.61590015
12,7,9.417439529
12,7,9.374929741
12,7,9.649910425
12,7,9.418865285
12,7,9.775632552
12,7,9.593145485
12,7,9.279986292
12,7,9.670367842
12,7,9.712764611
12,7,9.549005572
12,7,9.749811162
12,7,9.601225985
12,7,9.493739384
12,7,9.606784946
12,7,9.291062537
12,7,9.590498918
12,7,9.652312968
12,7,9.657308179
12,7,9.328329936
12,7,9.693347357
12,7,9.449556413
12,7,9.387811387
12,7,9.550895948
12,7,9.641728818
12,7,9.583211406
12,7,9.610729889
12,7,9.4312672
12,7,9.488645062
12,7,9.462138166
12,7,10.08215243
12,7,9.601807841
12,7,9.794237738
12,7,9.624121967
12,7,9.570620629
12,7,9.412703999
12,7,9.909897654
12,7,9.460729376
12,7,9.541364034
12,7,9.616422046
12,7,9.503487005
12,7,9.701117741
12,7,9.73986485
12,7,9.594212377
12,7,9.663688242
12,7,9.708942136
12,7,9.587956234
12,7,9.618497743
12,7,9.63604554
12,7,9.685729834
12,7,9.606727731
12,7,9.775246146
12,7,9.599996371
12,7,9.565929789
12,7,9.411926988
12,7,9.491218695
12,7,9.452694653
12,7,9.817300808
12,7,9.530318562
12,7,9.521195814
12,7,9.534626985
12,7,9.717434518
12,7,9.474829415
12,7,9.865995987
12,7,9.714000296
12,7,9.520570717
12,7,9.499194045
12,7,9.891799521
12,7,9.70638226
12,7,9.505997744
12,7,9.667304663
12,7,9.735104998
12,7,9.746394634
12,7,9.208532684
12,7,9.663790483
12,7,9.758201388
12,7,9.70433023
12,7,9.734164233
12,7,9.535881515
12,7,9.579532655
12,7,9.395573049
12,7,9.343185981
12,7,9.512220351
12,7,9.740952126
12,7,9.257139845
12,7,9.916811215
12,7,9.650252977
12,7,9.743232471
12,7,9.407499679
12,7,9.558287488
12,7,9.487789525
12,7,9.580154967
12,7,9.383413436
12,7,9.409331549
12,7,9.651602915
12,7,9.709272117
12,7,9.563030159
12,7,9.600422419
12,7,9.299050822
12,7,9.772896151
12,7,9.573371707
12,7,9.546726869
12,7,9.633687678
12,7,9.63556168
12,7,9.654925863
12,7,9.536695793
12,7,9.535686458
12,7,9.378381867
12,7,9.580123961
12,7,9.629948492
12,7,9.795516954
12,7,9.339634768
12,7,9.331969195
12,7,9.412578999
12,7,9.730077142
12,7,9.644442698
12,7,9.627464018
12,7,9.588443505
12,7,9.287935164
12,7,9.519977685
12,7,9.627203471
12,7,9.369770405
12,7,9.760767572
12,7,9.670278177
12,7,9.628071327
12,7,9.655645907
12,7,9.474312299
12,7,9.575356605
12,7,9.470855187
12,7,9.66823948
12,7,9.692864045
12,7,9.420787396
12,7,9.720997727
12,7,9.486401504
12,7,9.499308697
12,7,9.763899277
12,7,9.732475752
12,7,9.599870105
12,7,9.508430569
12,7,9.592279315
12,7,9.681035711
12,7,9.461093859
12,7,9.795699604
12,7,9.507720426
12,7,9.676707863
12,7,9.881388116
12,7,9.686354638
12,7,9.513415589
12,7,9.702375876
12,7,9.69852207
12,7,9.844327243
12,7,9.390868434
12,7,9.732649538
12,7,9.781308048
12,7,9.370768172
12,7,9.534732891
12,7,9.847390105
12,7,9.901713146
12,7,9.378812147
12,7,9.648770546
12,7,9.626283072
12,7,9.664204422
12,7,9.575680194
12,7,9.787786162
12,7,9.70128463
12,7,9.739912581
12,7,9.373658119
12,7,9.42225809
12,7,9.762238167
12,7,9.524165674
12,7,9.571792797
12,7,9.550292716
12,7,9.674308523
12,7,9.390848022
12,7,9.589836448
12,7,9.470302806
12,7,9.438184206
12,7,9.650858111
12,7,9.702705568
12,7,9.856276947
12,7,9.544333235
12,7,9.618217473
12,7,9.636608849
12,7,9.616752178
12,7,9.654940095
12,7,9.527586937
12,7,9.987137822
12,7,9.518891095
12,7,9.842759634
12,7,9.809030011
12,7,9.47302413
12,7,9.631247625
12,7,9.624302732
12,7,9.687073556
12,7,9.775650451
12,7,9.582221036
12,7,9.626036839
12,7,9.676798394
12,7,9.75988073
12,7,9.445233828
12,7,9.834597065
12,7,9.765137408
12,7,9.581503219
12,7,9.404829192
12,7,9.466245265
12,7,9.898215164
12,7,9.447869855
12,7,9.752020425
12,7,9.70927906
12,7,9.74514982
12,7,9.485777292
12,7,9.783453153
12,7,9.409307305
12,7,9.688744482
12,7,9.725104416
12,7,9.62708312
12,7,9.538890335
12,7,9.768134139
12,7,9.814213138
12,7,9.44732046
12,7,9.729254919
12,7,9.660958728
12,7,9.440361597
12,7,9.785526632
12,7,9.724300501
12,7,9.90016798
12,7,9.935305342
12,7,9.641208481
12,7,9.541256236
12,7,9.462323874
12,7,9.593319899
12,7,9.308136575
12,7,9.525651022
12,7,9.688562893
12,7,9.520077952
12,7,9.646877743
12,7,9.42133221
12,7,9.79350056
12,7,9.799204326
12,7,9.517127164
12,7,9.653644072
12,7,9.449607794
12,7,9.63858977
12,7,9.46509879
12,7,9.610557263
12,7,9.719629282
12,7,9.597423532
12,7,9.806453677
12,7,9.819927807
12,7,9.442472016
12,7,9.682696093
12,7,9.781477403
12,7,9.505239805
12,7,9.582754655
12,7,9.490322005
12,7,9.31016838
12,7,9.469883251
12,7,9.734410724
12,7,9.691931718
12,7,9.782571764
12,7,9.770963053
12,7,9.780916683
12,7,9.585387263
12,7,9.610299135
12,7,9.41134787
12,7,9.832884468
12,7,9.43846112
12,7,9.472357062
12,7,9.619500954
12,7,9.269821023
12,7,9.508471938
12,7,9.433029446
12,7,9.535131499
12,7,9.846538938
12,7,9.608293867
12,7,9.759987755
12,7,9.595984626
12,7,9.659066343
12,7,9.66868324
12,7,9.943429485
12,7,9.713744497
12,7,9.547630307
12,7,9.596282224
12,7,9.489971035
12,7,9.604767131
12,7,9.543345508
12,7,9.538344867
12,7,9.594851182
12,7,9.654486009
12,7,9.449601181
12,7,9.634122565
12,7,9.739567922
12,7,9.567243963
12,7,9.643726366
12,7,9.421644609
12,7,9.769979237
12,7,9.49341044
12,7,9.599367758
12,7,9.427707117
12,7,9.672393343
12,7,9.656505533
12,7,9.550737978
12,7,9.675842113
12,7,9.952930249
12,7,9.513440883
12,7,9.738921739
12,7,9.568718527
12,7,9.814283418
12,7,9.740926966
12,7,9.677081935
12,7,9.617196906
12,7,9.558776637
12,7,9.794194942
12,7,9.524916588
12,7,9.601385754
12,7,9.932920265
12,7,9.198401063
12,7,9.480110403
12,7,9.610832909
12,7,9.74636817
12,7,9.866343325
12,7,9.638404257
12,7,9.270280438
12,7,9.668818843
12,7,9.521203507
12,7,9.804931324
12,7,9.598011991
12,7,9.602803952
12,7,9.698732974
12,7,9.597419466
12,7,9.50161999
12,7,9.535717033
12,7,9.451061005
12,7,9.690415752
12,7,9.722178913
12,7,9.326724063
12,7,9.399944114
12,7,9.65417828
12,7,9.622956622
12,7,9.335965564
12,7,9.46367467
12,7,9.629774099
12,7,9.686990293
12,7,9.838698469
12,7,9.51230043
12,7,9.658506976
12,7,9.668682523
12,7,9.792979192
12,7,9.557979587
12,7,9.756585588
12,7,9.414236191
12,7,9.748816214
12,7,9.339521231
12,7,9.636760966
12,7,9.431721652
12,7,9.521184223
12,7,9.678542481
12,7,9.415868189
12,7,9.331657646
12,7,9.49702541
12,7,9.460285508
12,7,9.432276266
12,7,9.733105261
12,7,9.642218767
12,7,9.513772294
12,7,9.431931501
12,7,9.656087847
12,7,9.563984538
12,7,9.67025111
12,7,9.547223685
12,7,9.406877146
12,7,9.400120223
12,7,9.596202697
12,7,9.747442491
12,7,9.532417172
12,7,9.594405903
12,7,9.696124829
12,7,9.796632293
12,7,9.610263795
12,7,9.614826199
12,7,9.636750063
12,7,9.786651889
12,7,9.64097701
12,7,9.577781515
12,7,9.588899748
12,7,9.471844619
12,7,9.690988969
12,7,9.509846897
12,7,9.709791511
12,7,9.818505678
12,7,9.375586206
12,7,9.592848867
12,7,9.624098017
12,7,9.486316949
12,7,9.538728464
12,7,9.816796409
12,7,9.941572333
12,7,9.547279382
12,7,9.75862357
12,7,9.282205117
12,7,9.452028423
12,7,9.515033582
12,7,9.787013557
12,7,9.60424807
12,7,9.612960851
12,7,9.605175974
12,7,9.782117579
12,7,9.759061401
12,7,9.694236533
12,7,9.690901107
12,7,9.816876138
12,7,9.54907394
12,7,9.117739822
12,7,9.404711151
12,7,9.566392956
12,7,9.591117803
12,7,9.761556528
12,7,9.511199626
12,7,9.478391957
12,7,9.456864921
12,7,9.366050264
12,7,9.655398512
12,7,9.512633981
12,7,9.722617965
12,7,9.750387049
12,7,9.700681297
12,7,9.560052956
12,7,9.604963748
12,7,9.706848202
12,7,9.519932611
12,7,9.317229638
12,7,9.663669105
12,7,9.585141029
12,7,9.498223842
12,7,9.543638579
12,7,9.491464493
12,7,9.504279835
12,7,9.735994785
12,7,9.388452524
12,7,9.578560741
12,7,9.734933319
12,7,9.487539701
12,7,9.575664802
12,7,9.68832616
12,7,9.836917787
12,7,9.60007697
12,7,9.60619146
12,7,9.580936234
12,7,9.550127885
12,7,9.632287799
12,7,9.362467665
12,7,9.58064328
12,7,9.731668939
12,7,9.673437828
12,7,9.53314471
12,7,9.626688929
12,7,9.720059257
12,7,9.909964385
12,7,9.768141255
12,7,9.593118097
12,7,9.843554758
12,7,9.861648711
12,7,9.456924883
12,7,9.517335235
12,7,9.495905634
12,7,9.348574271
12,7,9.42082779
12,7,9.560515028
12,7,9.595907571
12,7,9.605463719
12,7,9.431105569
12,7,9.6516217
12,7,9.417708275
12,7,9.567503273
12,7,9.499453156
12,7,9.718892936
12,7,9.68939578
12,7,9.824720413
12,7,9.659873361
12,7,9.619043189
12,7,9.572906343
12,7,9.767631805
12,7,9.275025235
12,7,9.683960354
12,7,9.444501316
12,7,9.485630051
12,7,9.61177785
12,7,9.564127728
12,7,9.789415485
12,7,9.639012879
12,7,9.420271468
12,7,9.613222944
12,7,9.340578799
12,7,9.57778477
12,7,9.971621608
12,7,9.402810618
12,7,9.572099789
12,7,9.414461007
12,7,9.676200983
12,7,9.626536079
12,7,9.520754503
12,7,9.749489468
