"Species","Model","Coef.name","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","log.center"
"Lyopsetta.exilis","binomial","Y2001",1.95127803529421,0.903489588812892,0.108921349293424,1.97310929033128,3.68232486222177,2.02166861469988,3.04882023245572e-11,4.88070230935238
"Lyopsetta.exilis","binomial","Y2003",2.87052283388748,0.716871464721416,1.45753839718668,2.8635297828036,4.322095257893,2.85044619300423,1.33690273779081e-10,4.88070230935238
"Lyopsetta.exilis","binomial","Y2005",3.12433389863725,0.742055623436827,1.66131732855533,3.116350817494,4.6303220815557,3.10088860260406,1.560708634439e-10,4.88070230935238
"Lyopsetta.exilis","binomial","Y2007",2.81927129147011,0.776530754761232,1.31132059976718,2.80366387378904,4.41538713141267,2.77471248178797,1.7648213960166e-10,4.88070230935238
"Lyopsetta.exilis","binomial","Y2009",3.68263485349168,0.796703447167585,2.16573072428516,3.65630718842057,5.34841874491816,3.60803388899218,2.50970309792603e-10,4.88070230935238
"Lyopsetta.exilis","binomial","Y2011",3.4670951098569,0.827893498512541,1.8886288660777,3.44050436342154,5.19513270023991,3.39095471395502,2.6148912335021e-10,4.88070230935238
"Lyopsetta.exilis","binomial","Y2013",3.79406819808921,0.85241084290875,2.16713060766467,3.76716483197195,5.57223526144549,3.71681540595589,2.8213236623651e-10,4.88070230935238
"Lyopsetta.exilis","binomial","Y2015",3.7026865950399,0.869574889465303,2.05533107520347,3.67002228879949,5.53102479752765,3.60857876161376,3.63022710687683e-10,4.88070230935238
"Oncorhynchus.keta","pos","cent.log.depth",-0.448323334887711,0.108760234990019,-0.66015524914502,-0.448938538742513,-0.233298143596341,-0.450174572773097,3.39060838788822e-13,4.88070230935238
"Oncorhynchus.keta","pos","cent.log.depth2",-0.408481183487658,0.112419651120748,-0.625908737077438,-0.409646201414993,-0.184488149831967,-0.411992413420806,9.45999548521977e-13,4.88070230935238
"Oncorhynchus.keta","pos","Y1984",0.541400306838061,0.0865640960681457,0.370339339459488,0.541718183278396,0.71044476813211,0.542232354717664,1.0349032943818e-11,4.88070230935238
"Oncorhynchus.keta","binomial","cent.log.depth",-0.911105118674411,0.115566278473198,-1.14206043548175,-0.909728673617892,-0.687928207634568,-0.906950209202176,7.19058436420114e-13,4.88070230935238
"Oncorhynchus.keta","binomial","cent.log.depth2",-1.12037882722771,0.145462320149282,-1.41509451695513,-1.11718307306673,-0.843365805096309,-1.11071478405532,5.29420496904287e-12,4.88070230935238
"Oncorhynchus.keta","binomial","Y1984",-3.03323137644709,0.15892499626567,-3.35561260556739,-3.03008493211248,-2.72768107292554,-3.023482130544,1.50683966400378e-11,4.88070230935238
"Platichthys.stellatus","pos","cent.log.depth",-2.74216370442357,0.372337583309962,-3.45199660577776,-2.74975827949693,-1.9886433050328,-2.76511971749892,4.37569881450482e-12,4.88070230935238
"Platichthys.stellatus","pos","cent.log.depth2",-0.877804235562775,0.190525987467128,-1.24256692925869,-0.881043192871114,-0.494213164283711,-0.88757418852304,2.37030180752153e-12,4.88070230935238
"Platichthys.stellatus","pos","Y1984",0.310795756263442,0.223586454608443,-0.125836642744695,0.309587893269407,0.753416364105444,0.307007895809653,8.71961412500916e-13,4.88070230935238
"Platichthys.stellatus","binomial","cent.log.depth",-4.05866213707037,0.417861692183025,-4.90805382460521,-4.04841659967129,-3.26584927344652,-4.02768108560691,6.81108174570446e-12,4.88070230935238
"Platichthys.stellatus","binomial","cent.log.depth2",-0.434951389401399,0.261155740120771,-0.952344223577367,-0.43340870680861,0.0734453782304302,-0.430287860326354,6.10439087962606e-14,4.88070230935238
"Platichthys.stellatus","binomial","Y1984",-6.16375640776488,0.810038939375035,-7.88799629644003,-6.12508775474294,-4.64741867336395,-6.04720441298707,3.74375845247333e-10,4.88070230935238
"Hexagrammos.decagrammus","pos","cent.log.depth",-1.65202859189041,0.330638194706346,-2.28457277528313,-1.65787909945084,-0.985495927510863,-1.66963361095222,2.72880209953957e-12,4.88070230935238
"Hexagrammos.decagrammus","pos","cent.log.depth2",-1.1308968795184,0.217382500162271,-1.54717928320007,-1.13458070439689,-0.693162833405545,-1.14198122795745,2.53267817886131e-12,4.88070230935238
"Hexagrammos.decagrammus","pos","Y1984",-0.756963183290872,0.15143106664729,-1.05682052270617,-0.756469490834562,-0.460061104600135,-0.755354553065407,2.56720899335687e-12,4.88070230935238
"Hexagrammos.decagrammus","binomial","cent.log.depth",-8.27307704691717,0.450847334422678,-9.18281509031043,-8.26440733672944,-7.41173778316501,-8.2469145909302,1.10113846161409e-12,4.88070230935238
"Hexagrammos.decagrammus","binomial","cent.log.depth2",-4.37522620943201,0.315763418127808,-5.0122320583993,-4.36927916098812,-3.77136839691169,-4.35726907642484,2.40514130678992e-12,4.88070230935238
"Hexagrammos.decagrammus","binomial","Y1984",-4.91757234778776,1.5659219643771,-8.07675092599682,-4.94185891859248,-1.58572313963597,-4.96164074143808,1.25295944831127e-11,4.88070230935238
"Limanda.aspera","pos","cent.log.depth",-3.88747168298289,0.499095165165642,-4.84484767803434,-3.89514191022197,-2.88546328161993,-3.9106359779437,4.52832265032199e-13,4.88070230935238
"Limanda.aspera","pos","cent.log.depth2",-1.70897884412856,0.278287505166869,-2.24456567711655,-1.71267622693341,-1.15203870652053,-1.72009639052026,3.22556251198526e-13,4.88070230935238
"Limanda.aspera","pos","Y1984",0.0635596261858807,0.423627387515225,-0.804386407705143,0.0764501244863715,0.864385593129719,0.104901118806493,2.40336567453426e-11,4.88070230935238
"Limanda.aspera","binomial","cent.log.depth",-4.40763888747745,0.393976822265286,-5.20286452471654,-4.40009699521991,-3.65437875805743,-4.38484366116023,3.50767748603116e-12,4.88070230935238
"Limanda.aspera","binomial","cent.log.depth2",-2.27546858285652,0.255721079233742,-2.78790927327582,-2.27192361180798,-1.78296058607062,-2.26476848330508,1.15447956263595e-12,4.88070230935238
"Limanda.aspera","binomial","Y1984",-8.73303290249168,5.24048426071779,-19.0463619306692,-8.7278561958542,1.541854707267,-8.71653490702317,5.83436783494987e-14,4.88070230935238
"Podothecus.accipenserinus","pos","cent.log.depth",-0.172789290361872,0.230612375580546,-0.618737160981845,-0.175160912202199,0.286537893347597,-0.179919951751032,3.05831798716036e-13,4.88070230935238
"Podothecus.accipenserinus","pos","cent.log.depth2",-0.229429608919497,0.166398262645528,-0.551179464031312,-0.231154635382985,0.102062782903869,-0.234613105909159,3.80170354609935e-13,4.88070230935238
"Podothecus.accipenserinus","pos","Y1984",-3.03894072035599,0.170824359335842,-3.37673729088894,-3.03826775344357,-2.7051677152592,-3.03690544507232,4.10897505506788e-12,4.88070230935238
"Podothecus.accipenserinus","binomial","cent.log.depth",-1.23343834915883,0.212250824787444,-1.65831160795659,-1.23067570855357,-0.824134399896257,-1.22510553784824,1.07817603300052e-12,4.88070230935238
"Podothecus.accipenserinus","binomial","cent.log.depth2",-1.04051764556371,0.168956278044713,-1.37997779877486,-1.0378531930747,-0.715976749085917,-1.03247284323581,1.67236169307764e-12,4.88070230935238
"Podothecus.accipenserinus","binomial","Y1984",-4.71694536049836,1.43033318647598,-7.82942046238314,-4.65140706507224,-1.97743345470218,-4.55264307037264,9.72132800582289e-10,4.88070230935238
"Oncorhynchus.tshawytscha","pos","cent.log.depth",-0.718479142888135,0.13170872881632,-0.973166473498471,-0.719910523174628,-0.455714214664962,-0.722801059117716,1.16800308511908e-12,4.88070230935238
"Oncorhynchus.tshawytscha","pos","cent.log.depth2",-0.476031094415157,0.112258682121401,-0.691597641020769,-0.477710162046617,-0.250729249466565,-0.481103859690147,1.85227904437165e-12,4.88070230935238
"Oncorhynchus.tshawytscha","pos","Y1984",0.303137747079733,0.208697055276086,-0.119446343468804,0.307669006099348,0.708859206275448,0.318302486230589,5.13618763367577e-11,4.88070230935238
"Oncorhynchus.tshawytscha","binomial","cent.log.depth",-2.09865015446115,0.152616313120149,-2.40519542678934,-2.09627180029138,-1.80542929470828,-2.09147039321047,1.50624485650944e-12,4.88070230935238
"Oncorhynchus.tshawytscha","binomial","cent.log.depth2",-1.02669600104154,0.138263019876469,-1.30542900436775,-1.02417830211996,-0.761992970808853,-1.01908873391377,2.97640685506661e-12,4.88070230935238
"Oncorhynchus.tshawytscha","binomial","Y1984",-3.30780188770841,0.412533932304915,-4.13052779711869,-3.31287407643118,-2.44950696947335,-3.31812775728923,1.53733023395262e-10,4.88070230935238
"Pleuronectes.quadrituberculatus","pos","cent.log.depth",-1.42511985210135,0.342799191920888,-2.08617203225555,-1.42935789071527,-0.739772566050104,-1.43785691063392,1.05720864482439e-12,4.88070230935238
"Pleuronectes.quadrituberculatus","pos","cent.log.depth2",-0.66905794338606,0.2032199714529,-1.06141029426002,-0.671412342446063,-0.263281777868961,-0.676133966237049,8.79409508029946e-13,4.88070230935238
"Pleuronectes.quadrituberculatus","pos","Y1984",0.144137790174183,0.303336811796769,-0.474386857570738,0.151457096139896,0.723195099862264,0.166375394470086,2.32424823981582e-11,4.88070230935238
"Pleuronectes.quadrituberculatus","binomial","cent.log.depth",-3.08919100119018,0.311717917764168,-3.71674043123545,-3.08382786560109,-2.49158336249988,-3.0729911385779,2.49082629491352e-12,4.88070230935238
"Pleuronectes.quadrituberculatus","binomial","cent.log.depth2",-2.10296494599711,0.219845568816866,-2.54388269286043,-2.09978279232842,-1.67992062263117,-2.09336468705023,1.18069593846131e-12,4.88070230935238
"Pleuronectes.quadrituberculatus","binomial","Y1984",-11.7901524037924,4.34371596183566,-20.739644738907,-11.6393097624348,-3.60007099913883,-11.2845803355576,2.27784329630499e-11,4.88070230935238
"Myctophidae","pos","cent.log.depth",-0.116278740880631,0.0841907702858892,-0.281546197512283,-0.116290657422142,0.0489036299854914,-0.116307435663604,1.22368966192779e-16,4.88070230935238
"Myctophidae","pos","cent.log.depth2",-0.0781463798608041,0.0690939017834375,-0.213746836236299,-0.0781670905105603,0.0574447794548693,-0.0782028267906339,1.24077091882954e-24,4.88070230935238
"Myctophidae","pos","Y1984",-0.201675144248449,0.0897540916884959,-0.377851172795557,-0.201692363755973,-0.0255645852396464,-0.201718968988428,2.15338529276333e-16,4.88070230935238
"Myctophidae","binomial","cent.log.depth",5.25798261294058,0.861813435313072,3.69363072752482,5.21088381559437,7.08124780399394,5.11295494439801,1.97624779401931e-11,4.88070230935238
"Myctophidae","binomial","cent.log.depth2",0.0979691761533689,0.529031989052189,-0.996396231036559,0.117385081804176,1.08314513056769,0.156968084139142,1.37286225802627e-11,4.88070230935238
"Myctophidae","binomial","Y1984",-8.39037728032411,0.885280184810472,-10.2727495392383,-8.35192044045547,-6.7245172967535,-8.27986447404573,3.97704320956202e-10,4.88070230935238
"Sebastes.proriger","pos","cent.log.depth",1.66785447978037,0.662502398043942,0.338946766808974,1.67707445112599,2.94470273298016,1.69534848761787,1.32318341310629e-12,4.88070230935238
"Sebastes.proriger","pos","cent.log.depth2",-6.31730184555591,1.08875022189649,-8.43772678015444,-6.32379082595608,-4.16241299794614,-6.33633107665024,2.24783806244311e-14,4.88070230935238
"Sebastes.proriger","pos","Y1984",1.62061154702581,0.406520435477856,0.831341900712735,1.61631405687918,2.43443731333825,1.60804962986531,4.31838596641122e-12,4.88070230935238
"Sebastes.proriger","binomial","cent.log.depth",-0.178859800003723,0.41033196731626,-0.96634558115221,-0.185118995042644,0.645071502482564,-0.197718419970267,1.17280066103308e-12,4.88070230935238
"Sebastes.proriger","binomial","cent.log.depth2",-4.05904227650196,0.566842065995982,-5.22144394120245,-4.04165475924856,-2.9933831231002,-4.00642697713198,1.10127518012743e-11,4.88070230935238
"Sebastes.proriger","binomial","Y1984",-3.52689345929839,3.03977107206126,-9.55298598046901,-3.66611190881821,3.39073816390019,-3.79992365135157,1.73519953010097e-10,4.88070230935238
"Dusky.and.Dark.Rockfish","pos","cent.log.depth",-1.07349292551863,0.15158141824255,-1.37186488582904,-1.0732357753697,-0.776803812654498,-1.07269368333522,9.66380797725385e-15,4.88070230935238
"Dusky.and.Dark.Rockfish","pos","cent.log.depth2",-2.08997889308199,0.215701950314044,-2.50810523254163,-2.09185861443199,-1.66143779774946,-2.09562582035504,2.43389755045347e-13,4.88070230935238
"Dusky.and.Dark.Rockfish","pos","Y1984",1.78136224961672,0.129121950390948,1.52487293379582,1.78220940412556,2.03285999519047,1.78388171028341,2.06429481758237e-12,4.88070230935238
"Dusky.and.Dark.Rockfish","binomial","cent.log.depth",-0.150557475635158,0.0966385075254844,-0.339930984399564,-0.15068709323395,0.0393631764226119,-0.150936041538016,1.48600338817535e-15,4.88070230935238
"Dusky.and.Dark.Rockfish","binomial","cent.log.depth2",-2.54508847331837,0.143196412577903,-2.83162472392116,-2.54324987980156,-2.26891666013257,-2.53953868228384,8.77124220298329e-13,4.88070230935238
"Dusky.and.Dark.Rockfish","binomial","Y1984",-1.04086036671953,3.00870642377969,-7.12425180627886,-1.09588768713434,5.35474222525063,-1.16981166019405,2.5494595698731e-11,4.88070230935238
"Rougheye.and.Blackspotted.Rockfish","pos","cent.log.depth",2.60782835027494,0.140997039259271,2.32739090019706,2.60903272383002,2.88136586825314,2.6114610510039,2.568905445952e-13,4.88070230935238
"Rougheye.and.Blackspotted.Rockfish","pos","cent.log.depth2",0.394836815390617,0.155104504112806,0.0933580779831663,0.393763868510787,0.702074224606844,0.391620448439386,9.60474079104489e-14,4.88070230935238
"Rougheye.and.Blackspotted.Rockfish","pos","Y1984",-0.285584278696289,0.110713452050172,-0.50554878083023,-0.28497958231102,-0.0691468646252538,-0.28372566318372,2.21739378714777e-12,4.88070230935238
"Rougheye.and.Blackspotted.Rockfish","binomial","cent.log.depth",6.52968857454122,0.198929245306211,6.14489230265891,6.52772071761853,6.92555601994196,6.52377688118965,2.24441415423233e-13,4.88070230935238
"Rougheye.and.Blackspotted.Rockfish","binomial","cent.log.depth2",-3.30066950072084,0.155021612604342,-3.60766307590997,-3.29978458960041,-2.99884490723828,-3.29799407375438,0,4.88070230935238
"Rougheye.and.Blackspotted.Rockfish","binomial","Y1984",-1.86363509856341,0.913247732843038,-3.80209677563845,-1.83740505682705,-0.0816564183239972,-1.79838534441181,5.66377089972631e-10,4.88070230935238
