"MASTER_ID","LONGITUDE","LATITUDE","LonUTMAlbers","LatUTMAlbers","WATER","SRTM_M","NGDC24_M","Area","depth"
21404,-158.79852,54.86004,-561.232073809655,5588.23258405918,1,-74,-72,1,72
19603,-161.68889,54.61191,-748.728650808387,5588.23209166269,1,-100,-108,1,108
19241,-162.26834,54.55313,-786.623989497644,5588.20628550097,1,-83,-97,1,97
22108,-157.6515,54.93818,-487.423094943964,5588.19088125283,1,-102,-149,1,149
19972,-161.07692,54.66966,-708.84396399341,5588.13659025259,1,-95,-94,1,94
20336,-160.49403,54.72238,-670.947435255596,5588.12990217927,1,-111,-125,1,125
19604,-161.65816,54.61399,-746.739909322312,5588.12745533186,1,-79,-93,1,93
21405,-158.76746,54.86133,-559.243318607159,5588.12385395815,1,-74,-80,1,80
19242,-162.23768,54.55536,-784.635254244658,5588.10247932614,1,-103,-115,1,115
19973,-161.0461,54.67157,-706.855218500428,5588.03108121134,1,-101,-98,1,98
20337,-160.46315,54.72413,-668.958685886682,5588.02356487424,1,-103,-121,1,121
19605,-161.62742,54.61605,-744.751168930544,5588.02277547563,1,-70,-84,1,84
21406,-158.7364,54.86262,-557.254564922909,5588.01508055078,1,-82,-89,1,89
19243,-162.20703,54.55758,-782.646520022335,5587.99862957906,1,-106,-108,1,108
19974,-161.01529,54.67347,-704.86647417772,5587.92552869342,1,-104,-102,1,102
19606,-161.59668,54.61811,-742.762429637169,5587.91805209632,1,-62,-77,1,77
20338,-160.43227,54.72587,-666.969937767464,5587.91718413818,1,-96,-118,1,118
21407,-158.70534,54.8639,-555.265812762649,5587.90626383894,1,-96,-96,1,96
19244,-162.17637,54.55979,-780.657786834363,5587.89473626209,1,-107,-123,1,123
18883,-162.75426,54.49853,-818.552531665645,5587.85556327872,1,-73,-74,1,74
19975,-160.98447,54.67536,-702.877731029759,5587.8199327011,1,-102,-107,1,107
19607,-161.56594,54.62015,-740.773691446283,5587.81328519623,1,-62,-81,1,81
20339,-160.40138,54.7276,-664.981190902771,5587.81075997327,1,-96,-113,1,113
21408,-158.67428,54.86516,-553.277062132135,5587.79740382454,1,-108,-100,1,100
19245,-162.1457,54.56199,-778.669054684461,5587.79079937758,1,-104,-110,1,110
18884,-162.72367,54.50089,-816.563806479252,5587.75245732897,1,-71,-79,1,79
19976,-160.95365,54.67724,-700.888989061036,5587.71429323663,1,-101,-112,1,112
19608,-161.53519,54.62219,-738.784954362012,5587.70847477769,1,-72,-88,1,88
20340,-160.3705,54.72933,-662.992445297455,5587.70429238172,1,-95,-110,1,110
21409,-158.64321,54.86642,-551.288313037138,5587.68850050941,1,-117,-100,1,100
19246,-162.11503,54.56419,-776.680323576353,5587.68681892787,1,-104,-107,1,107
18885,-162.69309,54.50324,-814.575082277927,5587.64930776726,1,-100,-73,1,73
21762,-158.05447,54.90669,-513.389689455964,5587.61622571066,1,-98,-140,1,140
19977,-160.92283,54.67912,-698.900248276065,5587.60861030228,1,-103,-117,1,117
19609,-161.50445,54.62423,-736.796218388485,5587.603620843,1,-73,-88,1,88
20341,-160.3396,54.73105,-661.003700956377,5587.59778136569,1,-91,-104,1,104
19247,-162.08436,54.56638,-774.691593513788,5587.58279491532,1,-99,-107,1,107
21410,-158.61214,54.86767,-549.299565483443,5587.57955389545,1,-133,-124,1,124
18886,-162.6625,54.50558,-812.58635906501,5587.54611459595,1,-135,-141,1,141
21763,-158.02335,54.90779,-511.400944698232,5587.50645445464,1,-100,-141,1,141
19978,-160.89201,54.68099,-696.911508679364,5587.5028839003,1,-104,-120,1,120
19610,-161.47369,54.62625,-734.807483529867,5587.4987233945,1,-81,-92,1,92
20342,-160.30871,54.73276,-659.014957884412,5587.49122692738,1,-86,-99,1,99
19248,-162.05369,54.56856,-772.702864500537,5587.47872734226,1,-110,-112,1,112
18887,-162.63191,54.50792,-810.597636843873,5587.44287781741,1,-147,-147,1,147
19979,-160.86118,54.68284,-694.922770275486,5587.39711403295,1,-99,-114,1,114
21764,-157.99223,54.90887,-509.41220159436,5587.39663994003,1,-101,-141,1,141
19611,-161.44294,54.62826,-732.818749790327,5587.39378243445,1,-75,-92,1,92
18526,-163.20827,54.44435,-848.491789078731,5587.39115718899,1,-40,-51,1,51
20343,-160.27781,54.73446,-657.026216086455,5587.38462906897,1,-85,-95,1,95
19249,-162.02301,54.57073,-770.714136540386,5587.37461621105,1,-99,-100,1,100
18888,-162.60131,54.51025,-808.608915617898,5587.33959743398,1,-146,-149,1,149
19980,-160.83035,54.68469,-692.93403306899,5587.29130070246,1,-94,-111,1,111
19612,-161.41218,54.63027,-730.830017174056,5587.2887979652,1,-87,-89,1,89
21765,-157.96111,54.90995,-507.423460150424,5587.28678216853,1,-100,-144,1,144
20344,-160.24691,54.73615,-655.037475567423,5587.2779877926,1,-83,-91,1,91
19250,-161.99233,54.57289,-768.725409637143,5587.27046152402,1,-89,-95,1,95
18528,-163.14725,54.44931,-844.514362623804,5587.18621608576,1,-45,-51,1,51
19981,-160.79951,54.68653,-690.945297064449,5587.18544391108,1,-100,-115,1,115
19613,-161.38142,54.63227,-728.841285685273,5587.18376998902,1,-107,-86,1,86
21766,-157.92998,54.91101,-505.434720372514,5587.17688114184,1,-102,-147,1,147
20345,-160.21601,54.73783,-653.048736332237,5587.17130310047,1,-81,-84,1,84
19251,-161.96164,54.57504,-766.736683794633,5587.1662632835,1,-74,-79,1,79
18529,-163.11673,54.45177,-842.525650822108,5587.0836800631,1,-47,-57,1,57
19982,-160.76867,54.68837,-688.956562266462,5587.07954366104,1,-104,-119,1,119
19614,-161.35065,54.63426,-726.8525553282,5587.0786985082,1,-122,-85,1,85
21767,-157.89885,54.91207,-503.445982266714,5587.06693686165,1,-102,-149,1,149
20346,-160.1851,54.73951,-651.059998385843,5587.06457499471,1,-79,-76,1,76
19252,-161.93095,54.57719,-764.747959016706,5587.06202149184,1,-119,-116,1,116
18530,-163.08621,54.45423,-840.536939974962,5586.9811003962,1,-49,-54,1,54
19983,-160.73783,54.69019,-686.967828679642,5586.97359995458,1,-101,-117,1,117
19615,-161.31988,54.63624,-724.863826107084,5586.97358352506,1,-129,-84,1,84
20347,-160.1542,54.74118,-649.071261733198,5586.95780347748,1,-79,-65,1,65
19253,-161.90026,54.57933,-762.75923530722,5586.95773615136,1,-125,-129,1,129
21768,-157.86773,54.91312,-501.457245839135,5586.95694932963,1,-104,-148,1,148
18531,-163.05568,54.45668,-838.548230085416,5586.87847708743,1,-51,-54,1,54
19616,-161.28911,54.63821,-722.87509802619,5586.86842504187,1,-127,-84,1,84
19984,-160.70699,54.69201,-684.979096308615,5586.86761279393,1,-95,-116,1,116
19254,-161.86956,54.58146,-760.770512670061,5586.85340726439,1,-139,-143,1,143
20348,-160.12329,54.74283,-647.082526379277,5586.85098855093,1,-75,-56,1,56
21769,-157.8366,54.91416,-499.468511095897,5586.84691854745,1,-120,-150,1,150
18532,-163.02515,54.45912,-836.559521156544,5586.77581013913,1,-39,-54,1,54
19617,-161.25834,54.64018,-720.8863710898,5586.76322306091,1,-128,-84,1,84
19985,-160.67614,54.69382,-682.990365158032,5586.76158218129,1,-102,-120,1,120
19255,-161.83887,54.58358,-758.781791109127,5586.74903483327,1,-100,-107,1,107
21770,-157.80546,54.9152,-497.479778043121,5586.73684451678,1,-126,-149,1,149
21061,-158.92043,54.83687,-569.299037220014,5586.66186466523,1,-79,-53,1,53
19618,-161.22756,54.64213,-718.897645302219,5586.65797758447,1,-95,-85,1,85
19986,-160.64529,54.69562,-681.001635232546,5586.6555081189,1,-110,-122,1,122
19256,-161.80816,54.58569,-756.793070628341,5586.6446188603,1,-123,-114,1,114
21062,-158.88939,54.83819,-567.310303394218,5586.55331023311,1,-78,-58,1,58
19619,-161.19678,54.64408,-716.90892066776,5586.55268861482,1,-79,-86,1,86
19987,-160.61444,54.69741,-679.01290653685,5586.54939060897,1,-113,-133,1,133
19257,-161.77746,54.58779,-754.804351231645,5586.54015934781,1,-119,-128,1,128
19620,-161.16599,54.64602,-714.920197190758,5586.44735615424,1,-84,-88,1,88
21063,-158.85836,54.83951,-565.32157107054,5586.44471248278,1,-77,-63,1,63
19988,-160.58359,54.69919,-677.024179075629,5586.44322965371,1,-114,-133,1,133
19258,-161.74675,54.58989,-752.815632922993,5586.43565629814,1,-143,-143,1,143
18897,-162.32577,54.53081,-790.710469934995,5586.4081121517,1,-92,-77,1,77
19621,-161.13521,54.64795,-712.931474875571,5586.341980205,1,-89,-90,1,90
19989,-160.55273,54.70096,-675.035452853603,5586.33702525531,1,-112,-132,1,132
21064,-158.82732,54.84082,-563.33284025463,5586.33607141611,1,-82,-70,1,70
19259,-161.71604,54.59198,-750.826915706363,5586.33110971358,1,-127,-132,1,132
18898,-162.29514,54.53305,-788.721758851247,5586.30439584879,1,-111,-93,1,93
19622,-161.10441,54.64988,-710.942753726572,5586.23656076935,1,-97,-93,1,93
19990,-160.52187,54.70273,-673.046727875495,5586.23077741597,1,-112,-131,1,131
21065,-158.79627,54.84212,-561.344110952167,5586.22738703501,1,-84,-77,1,77
19260,-161.68532,54.59406,-748.838199585753,5586.22651959644,1,-110,-104,1,104
18899,-162.2645,54.53529,-786.733048801222,5586.20063596681,1,-113,-128,1,128
19623,-161.07362,54.65179,-708.954033748143,5586.13109784957,1,-102,-96,1,96
19991,-160.49101,54.70449,-671.058004146057,5586.12448613789,1,-109,-128,1,128
19261,-161.6546,54.59613,-746.849484565166,5586.12188594905,1,-88,-99,1,99
21066,-158.76523,54.84341,-559.355383168829,5586.11865934138,1,-90,-82,1,82
18900,-162.23386,54.53752,-784.74433978853,5586.09683250812,1,-114,-115,1,115
19624,-161.04282,54.6537,-706.965314944692,5586.02559144791,1,-105,-101,1,101
19992,-160.46014,54.70624,-669.069281670048,5586.01815142328,1,-103,-125,1,125
19262,-161.62388,54.59819,-744.860770648649,5586.0172087737,1,-74,-93,1,93
21067,-158.73418,54.8447,-557.366656910305,5586.00988833709,1,-94,-89,1,89
18901,-162.20322,54.53974,-782.755631816815,5585.99298547505,1,-104,-110,1,110
19625,-161.01203,54.6556,-704.976597320649,5585.92004156662,1,-108,-106,1,106
19263,-161.59315,54.60025,-742.872057840243,5585.9124880727,1,-67,-92,1,92
19993,-160.42927,54.70798,-667.080560452248,5585.91177327427,1,-100,-122,1,122
21068,-158.70314,54.84597,-555.377932182309,5585.901074024,1,-99,-95,1,95
18902,-162.17257,54.54195,-780.766924889746,5585.88909486993,1,-106,-119,1,119
19626,-160.98122,54.65749,-702.987880880449,5585.81444820795,1,-110,-111,1,111
19264,-161.56242,54.60229,-740.88334614402,5585.80772384835,1,-74,-96,1,96
19994,-160.3984,54.70971,-665.091840497451,5585.80535169308,1,-98,-118,1,118
21069,-158.67209,54.84724,-553.389208990558,5585.79221640398,1,-109,-99,1,99
18903,-162.14192,54.54415,-778.778219010995,5585.78516069509,1,-102,-105,1,105
18542,-162.71964,54.48307,-816.672485395793,5585.7467409984,10,-68,-76,1,76
21427,-158.08367,54.88766,-515.491098554392,5585.72083850196,1,-131,-147,1,147
19627,-160.95042,54.65937,-700.99916562855,5585.70881137413,1,-108,-116,1,116
19265,-161.53169,54.60433,-738.894635564067,5585.70291610294,1,-76,-95,1,95
19995,-160.36752,54.71144,-663.103121810469,5585.69888668187,1,-97,-112,1,112
21070,-158.64103,54.8485,-551.400487340788,5585.68331547891,1,-110,-108,1,108
18904,-162.11127,54.54635,-776.789514184269,5585.68118295286,1,-116,-121,1,121
18543,-162.68906,54.48542,-814.683787243043,5585.64359417015,1,-71,-66,1,66
21428,-158.05257,54.88876,-513.502379747196,5585.61111281835,1,-96,-136,1,136
19628,-160.91961,54.66124,-699.010451569432,5585.60313106744,1,-109,-120,1,120
19266,-161.50096,54.60636,-736.905926104492,5585.59806483876,1,-70,-98,1,98
19996,-160.33665,54.71315,-661.114404396129,5585.59237824282,1,-95,-108,1,108
18905,-162.08061,54.54853,-774.800810413279,5585.57716164557,1,-96,-107,1,107
21071,-158.60998,54.84975,-549.411767238739,5585.5743712506,1,-124,-133,1,133
18544,-162.65849,54.48776,-812.69509008944,5585.5404037305,1,-100,-89,1,89
21429,-158.02146,54.88985,-511.513662593502,5585.50134386976,1,-97,-141,1,141
19629,-160.8888,54.66311,-697.021738707582,5585.49740729008,1,-107,-121,1,121
19267,-161.47022,54.60839,-734.917217769415,5585.49317005812,1,-62,-98,1,98
19997,-160.30577,54.71486,-659.125688259277,5585.48582637806,1,-91,-104,1,104
18906,-162.04995,54.55071,-772.812107701766,5585.47309677555,1,-109,-126,1,126
19630,-160.85798,54.66496,-695.033027047515,5585.39164004429,1,-100,-118,1,118
21430,-157.99036,54.89093,-509.524947099341,5585.39153165791,1,-100,-142,1,142
19268,-161.43948,54.6104,-732.928510562976,5585.38823176329,1,-57,-96,1,96
19998,-160.27488,54.71656,-657.13697340477,5585.37923108979,1,-89,-99,1,99
18907,-162.01929,54.55288,-770.823406053489,5585.36898834511,1,-126,-132,1,132
18546,-162.59733,54.49242,-808.717698793034,5585.33389202636,1,-142,-143,1,143
19631,-160.82717,54.66681,-693.04431659376,5585.2858293323,1,-94,-118,1,118
19269,-161.40873,54.6124,-730.939804489341,5585.28324995656,1,-72,-92,1,92
21431,-157.95925,54.89201,-507.536233270743,5585.28167618448,1,-100,-144,1,144
19999,-160.244,54.71825,-655.148259837484,5585.27259238012,1,-86,-94,1,94
18908,-161.98862,54.55504,-768.834705472222,5585.26483635657,1,-124,-137,1,137
18547,-162.56674,54.49473,-806.729004656967,5585.23057076655,1,-146,-149,1,149
19632,-160.79634,54.66865,-691.055607350858,5585.17997515633,1,-101,-122,1,122
19270,-161.37798,54.6144,-728.951099552683,5585.17822464021,1,-100,-89,1,89
21432,-157.92814,54.89308,-505.547521113748,5585.17177745116,1,-108,-147,1,147
20000,-160.21311,54.71994,-653.159547562313,5585.16591025123,1,-84,-88,1,88
18909,-161.95795,54.55719,-766.846005961761,5585.16064081224,1,-127,-118,1,118
19633,-160.76552,54.67049,-689.066899323365,5585.0740775186,1,-104,-122,1,122
19271,-161.34723,54.61639,-726.962395757203,5585.07315581651,1,-125,-87,1,87
21433,-157.89703,54.89413,-503.558810634416,5585.06183545962,1,-112,-149,1,149
20001,-160.18222,54.72161,-651.170836584161,5585.05918470525,1,-83,-79,1,79
18910,-161.92727,54.55934,-764.857307525918,5585.05640171446,1,-107,-114,1,114
18549,-162.50555,54.49934,-802.751619426082,5585.0237974431,1,-143,-149,1,149
19634,-160.7347,54.67231,-687.07819251587,5584.96813642133,1,-101,-121,1,121
19272,-161.31648,54.61837,-724.973693107116,5584.96804348773,1,-132,-85,1,85
20002,-160.15133,54.72328,-649.182126907957,5584.95241574431,1,-83,-71,1,71
18911,-161.89659,54.56148,-762.868610168526,5584.95211906553,1,-136,-141,1,141
21434,-157.86591,54.89518,-501.570101838811,5584.95185021153,1,-125,-150,1,150
18194,-163.05149,54.43886,-838.656635486358,5584.87270493284,1,-46,-51,1,51
19273,-161.28572,54.62034,-722.984991606645,5584.86288765616,1,-126,-85,1,85
19635,-160.70387,54.67413,-685.08948693296,5584.86215186672,1,-92,-118,1,118
18912,-161.86591,54.5636,-760.879913893442,5584.84779286774,1,-143,-144,1,144
20003,-160.12043,54.72494,-647.193418538634,5584.84560337054,1,-80,-60,1,60
20722,-158.94915,54.81761,-571.399680408846,5584.76513934573,1,-75,-50,1,50
19274,-161.25496,54.62231,-720.996291260049,5584.75768832403,1,-114,-86,1,86
19636,-160.67303,54.67593,-683.100782579248,5584.75612385698,1,-104,-122,1,122
18913,-161.83523,54.56572,-758.891218704526,5584.74342312343,1,-124,-130,1,130
20004,-160.08953,54.72659,-645.204711481153,5584.73874758606,1,-77,-53,1,53
20723,-158.91813,54.81894,-569.410972435206,5584.65663065405,1,-77,-55,1,55
19275,-161.2242,54.62426,-719.007592071591,5584.65244549364,1,-101,-86,1,86
19637,-160.6422,54.67773,-681.11207945937,5584.6500523943,1,-110,-125,1,125
